Date Time,SPD10-DK ,TMP10-DK ,DEW PT.  ,RAIN 
2023-08-06 07:00:00,1.5,28.0,65.6,0.0
2023-08-06 08:00:00,2.1,13.0,67.9,0.0
2023-08-06 09:00:00,3.6,147.0,70.4,0.0
2023-08-06 10:00:00,6.6,186.0,70.6,0.0
2023-08-06 11:00:00,9.5,192.0,68.4,0.0
2023-08-06 12:00:00,8.5,167.0,67.3,0.0
2023-08-06 13:00:00,9.6,172.0,66.2,0.0
2023-08-06 14:00:00,10.1,166.0,67.9,0.0
2023-08-06 15:00:00,9.8,166.0,70.8,0.0
2023-08-06 16:00:00,8.8,168.0,71.7,0.0
2023-08-06 17:00:00,2.8,116.0,73.2,0.12
2023-08-06 18:00:00,7.6,154.0,73.0,0.11
2023-08-06 19:00:00,11.9,171.0,72.7,0.01
2023-08-06 20:00:00,7.5,168.0,71.5,0.01
2023-08-06 21:00:00,6.3,175.0,71.0,0.0
2023-08-06 22:00:00,6.5,157.0,72.4,0.0
2023-08-06 23:00:00,8.2,162.0,73.0,0.02
2023-08-07 00:00:00,9.9,188.0,71.9,0.0
2023-08-07 01:00:00,8.0,176.0,71.7,0.0
2023-08-07 02:00:00,8.3,188.0,71.3,0.0
2023-08-07 03:00:00,7.2,188.0,71.3,0.0
2023-08-07 04:00:00,6.2,197.0,71.3,0.0
2023-08-07 05:00:00,8.2,195.0,70.9,0.0
2023-08-07 06:00:00,7.8,195.0,70.7,0.0
2023-08-07 07:00:00,8.7,188.0,70.4,0.0
2023-08-07 08:00:00,5.1,215.0,70.6,0.0
2023-08-07 09:00:00,6.4,205.0,70.7,0.0
2023-08-07 10:00:00,6.6,199.0,71.2,0.0
2023-08-07 11:00:00,6.9,190.0,71.9,0.0
2023-08-07 12:00:00,8.2,169.0,73.2,0.0
2023-08-07 13:00:00,9.7,179.0,73.8,0.0
2023-08-07 14:00:00,12.2,171.0,73.5,0.0
2023-08-07 15:00:00,11.4,175.0,74.1,0.0
2023-08-07 16:00:00,11.1,177.0,73.0,0.0
2023-08-07 17:00:00,10.6,355.0,66.1,0.03
2023-08-07 18:00:00,4.5,146.0,66.9,0.86
2023-08-07 19:00:00,4.0,133.0,68.0,0.02
2023-08-07 20:00:00,2.9,212.0,69.0,0.06
2023-08-07 21:00:00,2.8,131.0,69.0,0.0
2023-08-07 22:00:00,3.5,156.0,69.0,0.0
2023-08-07 23:00:00,1.8,105.0,68.3,0.0
2023-08-08 00:00:00,2.4,190.0,68.2,0.0
2023-08-08 01:00:00,1.9,134.0,67.7,0.0
2023-08-08 02:00:00,1.2,316.0,67.8,0.0
2023-08-08 03:00:00,2.5,181.0,69.1,0.0
2023-08-08 04:00:00,3.8,212.0,68.9,0.0
2023-08-08 05:00:00,3.3,227.0,68.4,0.0
2023-08-08 06:00:00,3.1,304.0,66.1,0.0
2023-08-08 07:00:00,2.3,311.0,65.0,0.0
2023-08-08 08:00:00,2.0,311.0,62.5,0.0
2023-08-08 09:00:00,3.5,307.0,61.5,0.0
2023-08-08 10:00:00,5.4,316.0,62.2,0.0
2023-08-08 11:00:00,7.9,339.0,59.5,0.0
2023-08-08 12:00:00,5.9,331.0,58.3,0.0
2023-08-08 13:00:00,5.2,308.0,59.9,0.0
2023-08-08 14:00:00,2.6,266.0,62.4,0.0
2023-08-08 15:00:00,4.8,318.0,61.8,0.0
2023-08-08 16:00:00,4.2,287.0,63.6,0.0
2023-08-08 17:00:00,4.2,292.0,62.9,0.0
2023-08-08 18:00:00,4.8,315.0,60.2,0.0
2023-08-08 19:00:00,4.0,268.0,59.4,0.0
2023-08-08 20:00:00,2.3,251.0,59.6,0.0
2023-08-08 21:00:00,2.9,305.0,59.2,0.0
2023-08-08 22:00:00,3.0,267.0,59.5,0.0
2023-08-08 23:00:00,2.4,224.0,61.1,0.0
2023-08-09 00:00:00,3.7,226.0,60.7,0.0
2023-08-09 01:00:00,1.9,204.0,60.6,0.0
2023-08-09 02:00:00,2.7,311.0,61.0,0.0
2023-08-09 03:00:00,2.2,29.0,61.4,0.0
2023-08-09 04:00:00,1.9,15.0,61.1,0.0
2023-08-09 05:00:00,1.9,310.0,60.8,0.0
2023-08-09 06:00:00,2.0,352.0,59.9,0.0
2023-08-09 07:00:00,1.5,356.0,60.4,0.0
2023-08-09 08:00:00,2.5,184.0,62.4,0.0
2023-08-09 09:00:00,2.3,313.0,62.0,0.0
2023-08-09 10:00:00,3.0,315.0,63.4,0.0
2023-08-09 11:00:00,4.1,310.0,63.8,0.0
2023-08-09 12:00:00,3.7,340.0,64.4,0.0
2023-08-09 13:00:00,3.4,326.0,64.9,0.0
2023-08-09 14:00:00,5.7,335.0,62.8,0.0
2023-08-09 15:00:00,3.7,325.0,64.4,0.0
2023-08-09 16:00:00,4.7,7.0,63.5,0.0
2023-08-09 17:00:00,3.1,299.0,62.0,0.0
2023-08-09 18:00:00,3.4,42.0,64.7,0.0
2023-08-09 19:00:00,4.2,158.0,65.6,0.0
2023-08-09 20:00:00,1.7,292.0,68.1,0.0
2023-08-09 21:00:00,1.0,324.0,68.7,0.0
2023-08-09 22:00:00,2.5,209.0,67.4,0.0
2023-08-09 23:00:00,2.4,226.0,66.6,0.0
2023-08-10 00:00:00,1.4,58.0,67.5,0.0
2023-08-10 01:00:00,1.7,166.0,67.3,0.0
2023-08-10 02:00:00,1.2,74.0,67.1,0.0
2023-08-10 03:00:00,1.5,76.0,67.3,0.0
2023-08-10 04:00:00,1.3,105.0,67.0,0.0
2023-08-10 05:00:00,1.7,211.0,67.2,0.0
2023-08-10 06:00:00,1.2,233.0,67.6,0.0
2023-08-10 07:00:00,2.2,118.0,67.4,0.0
2023-08-10 08:00:00,3.8,161.0,67.7,0.0
2023-08-10 09:00:00,3.2,153.0,67.1,0.0
2023-08-10 10:00:00,2.4,159.0,69.1,0.22
2023-08-10 11:00:00,3.1,220.0,70.0,0.03
2023-08-10 12:00:00,3.3,201.0,70.4,0.01
2023-08-10 13:00:00,6.4,202.0,70.6,0.0
2023-08-10 14:00:00,5.3,221.0,71.5,0.0
2023-08-10 15:00:00,4.7,231.0,72.0,0.0
2023-08-10 16:00:00,4.0,232.0,72.3,0.0
2023-08-10 17:00:00,3.6,316.0,71.4,0.0
2023-08-10 18:00:00,5.2,352.0,69.5,0.0
2023-08-10 19:00:00,2.3,334.0,68.6,0.0
2023-08-10 20:00:00,3.5,343.0,66.3,0.0
2023-08-10 21:00:00,2.4,133.0,66.8,0.0
2023-08-10 22:00:00,1.6,111.0,66.7,0.0
2023-08-10 23:00:00,2.8,15.0,65.1,0.0
2023-08-11 00:00:00,2.0,175.0,64.8,0.0
2023-08-11 01:00:00,2.4,174.0,64.1,0.0
2023-08-11 02:00:00,2.9,211.0,63.9,0.0
2023-08-11 03:00:00,2.8,170.0,63.6,0.0
2023-08-11 04:00:00,1.6,188.0,63.5,0.0
2023-08-11 05:00:00,2.0,185.0,63.7,0.0
2023-08-11 06:00:00,1.5,323.0,62.4,0.0
2023-08-11 07:00:00,1.4,332.0,62.2,0.0
2023-08-11 08:00:00,4.4,314.0,63.4,0.0
2023-08-11 09:00:00,2.8,281.0,64.4,0.0
2023-08-11 10:00:00,2.7,279.0,65.8,0.0
2023-08-11 11:00:00,3.4,275.0,65.8,0.0
2023-08-11 12:00:00,4.9,325.0,62.6,0.0
2023-08-11 13:00:00,4.2,313.0,62.0,0.0
2023-08-11 14:00:00,4.0,317.0,63.5,0.0
2023-08-11 15:00:00,3.2,303.0,62.9,0.0
2023-08-11 16:00:00,4.6,327.0,62.5,0.0
2023-08-11 17:00:00,3.8,353.0,63.1,0.0
2023-08-11 18:00:00,1.6,308.0,65.4,0.0
2023-08-11 19:00:00,1.2,277.0,64.8,0.0
2023-08-11 20:00:00,1.5,114.0,69.0,0.0
2023-08-11 21:00:00,1.5,118.0,69.2,0.0
2023-08-11 22:00:00,1.8,31.0,67.9,0.0
2023-08-11 23:00:00,1.9,282.0,67.9,0.01
2023-08-12 00:00:00,2.3,355.0,68.8,0.0
2023-08-12 01:00:00,0.9,61.0,68.4,0.0
2023-08-12 02:00:00,1.0,333.0,67.8,0.0
2023-08-12 03:00:00,1.2,121.0,67.3,0.0
2023-08-12 04:00:00,1.5,130.0,66.8,0.0
2023-08-12 05:00:00,1.3,85.0,66.3,0.0
2023-08-12 06:00:00,1.4,357.0,65.0,0.0
2023-08-12 07:00:00,1.4,212.0,65.5,0.0
2023-08-12 08:00:00,1.8,249.0,68.0,0.0
2023-08-12 09:00:00,2.7,33.0,68.8,0.0
2023-08-12 10:00:00,2.0,47.0,68.2,0.0
2023-08-12 11:00:00,3.6,192.0,69.5,0.0
2023-08-12 12:00:00,5.5,193.0,67.5,0.0
2023-08-12 13:00:00,6.7,209.0,66.4,0.0
2023-08-12 14:00:00,3.9,218.0,66.5,0.0
2023-08-12 15:00:00,6.2,198.0,65.7,0.0
2023-08-12 16:00:00,8.2,208.0,66.3,0.0
2023-08-12 17:00:00,7.5,213.0,66.9,0.0
2023-08-12 18:00:00,3.4,222.0,68.8,0.0
2023-08-12 19:00:00,6.3,194.0,67.8,0.0
2023-08-12 20:00:00,3.9,180.0,70.6,0.0
2023-08-12 21:00:00,6.5,179.0,69.6,0.0
2023-08-12 22:00:00,7.6,189.0,69.0,0.0
2023-08-12 23:00:00,4.3,198.0,70.2,0.0
2023-08-13 00:00:00,3.8,214.0,70.9,0.0
2023-08-13 01:00:00,4.3,66.0,72.7,0.03
2023-08-13 02:00:00,2.6,216.0,72.8,0.0
2023-08-13 03:00:00,3.2,135.0,71.4,0.0
2023-08-13 04:00:00,3.1,10.0,69.8,0.0
2023-08-13 05:00:00,1.1,33.0,68.6,0.0
2023-08-13 06:00:00,1.0,65.0,68.3,0.0
2023-08-13 07:00:00,2.1,250.0,68.5,0.0
2023-08-13 08:00:00,2.0,105.0,69.2,0.0
2023-08-13 09:00:00,4.1,24.0,70.1,0.0
2023-08-13 10:00:00,2.2,276.0,70.4,0.0
2023-08-13 11:00:00,5.2,333.0,70.3,0.0
2023-08-13 12:00:00,4.8,351.0,69.2,0.0
2023-08-13 13:00:00,7.4,342.0,64.6,0.0
2023-08-13 14:00:00,7.0,328.0,62.2,0.0
2023-08-13 15:00:00,5.0,347.0,63.8,0.0
2023-08-13 16:00:00,4.2,315.0,61.6,0.0
2023-08-13 17:00:00,5.7,355.0,60.9,0.0
2023-08-13 18:00:00,7.1,358.0,59.5,0.0
2023-08-13 19:00:00,7.1,13.0,61.6,0.0
2023-08-13 20:00:00,1.6,142.0,65.0,0.0
2023-08-13 21:00:00,1.7,12.0,66.0,0.0
2023-08-13 22:00:00,2.0,84.0,66.6,0.0
2023-08-13 23:00:00,1.3,58.0,65.7,0.0
2023-08-14 00:00:00,1.0,64.0,64.7,0.0
2023-08-14 01:00:00,1.1,76.0,64.6,0.0
2023-08-14 02:00:00,1.0,43.0,64.4,0.0
2023-08-14 03:00:00,1.2,359.0,64.2,0.0
2023-08-14 04:00:00,1.2,108.0,64.5,0.0
2023-08-14 05:00:00,1.0,25.0,64.0,0.0
2023-08-14 06:00:00,1.8,29.0,63.7,0.0
2023-08-14 07:00:00,1.0,139.0,64.2,0.0
2023-08-14 08:00:00,1.8,355.0,65.7,0.0
2023-08-14 09:00:00,3.1,20.0,66.9,0.0
2023-08-14 10:00:00,2.2,15.0,67.3,0.0
2023-08-14 11:00:00,5.5,185.0,69.2,0.0
2023-08-14 12:00:00,7.0,182.0,69.4,0.07
2023-08-14 13:00:00,9.0,176.0,65.4,0.0
2023-08-14 14:00:00,6.1,146.0,68.8,0.0
2023-08-14 15:00:00,7.0,148.0,70.6,0.0
2023-08-14 16:00:00,4.1,135.0,70.7,0.0
2023-08-14 17:00:00,2.1,21.0,75.7,0.03
2023-08-14 18:00:00,7.1,166.0,74.4,0.01
2023-08-14 19:00:00,7.0,174.0,73.5,0.0
2023-08-14 20:00:00,6.3,175.0,73.2,0.0
2023-08-14 21:00:00,6.1,164.0,73.0,0.0
2023-08-14 22:00:00,7.1,164.0,73.8,0.0
2023-08-14 23:00:00,6.9,171.0,74.1,0.0
2023-08-15 00:00:00,5.4,195.0,74.6,0.0
2023-08-15 01:00:00,4.8,192.0,75.1,0.0
2023-08-15 02:00:00,1.4,307.0,74.8,0.0
2023-08-15 03:00:00,1.4,169.0,74.4,0.0
2023-08-15 04:00:00,2.8,200.0,74.2,0.0
2023-08-15 05:00:00,3.4,202.0,73.7,0.0
2023-08-15 06:00:00,2.7,204.0,73.4,0.0
2023-08-15 07:00:00,2.3,113.0,72.5,0.0
2023-08-15 08:00:00,1.8,28.0,73.6,0.0
2023-08-15 09:00:00,2.9,220.0,72.9,0.0
2023-08-15 10:00:00,4.9,198.0,72.6,0.0
2023-08-15 11:00:00,4.0,305.0,72.0,0.0
2023-08-15 12:00:00,3.7,313.0,69.6,0.0
2023-08-15 13:00:00,2.2,270.0,70.3,0.0
2023-08-15 14:00:00,2.5,272.0,68.3,0.0
2023-08-15 15:00:00,3.6,332.0,67.5,0.0
2023-08-15 16:00:00,2.6,2.0,67.4,0.0
2023-08-15 17:00:00,2.4,276.0,64.1,0.0
2023-08-15 18:00:00,1.5,338.0,66.4,0.0
2023-08-15 19:00:00,4.5,177.0,68.8,0.0
2023-08-15 20:00:00,3.1,163.0,69.8,0.0
2023-08-15 21:00:00,3.0,185.0,71.0,0.0
2023-08-15 22:00:00,1.2,251.0,71.5,0.0
2023-08-15 23:00:00,1.6,324.0,66.0,0.0
2023-08-16 00:00:00,1.5,318.0,61.8,0.0
2023-08-16 01:00:00,1.6,344.0,63.3,0.0
2023-08-16 02:00:00,1.2,318.0,62.4,0.0
2023-08-16 03:00:00,1.1,344.0,61.8,0.0
2023-08-16 04:00:00,1.5,96.0,63.0,0.0
2023-08-16 05:00:00,1.5,340.0,62.4,0.0
2023-08-16 06:00:00,1.0,10.0,62.2,0.0
2023-08-16 07:00:00,1.6,336.0,61.2,0.0
2023-08-16 08:00:00,1.6,107.0,63.8,0.0
2023-08-16 09:00:00,2.7,313.0,63.1,0.0
2023-08-16 10:00:00,3.7,308.0,63.3,0.0
2023-08-16 11:00:00,5.1,346.0,62.9,0.0
2023-08-16 12:00:00,5.1,358.0,62.3,0.0
2023-08-16 13:00:00,3.1,341.0,62.1,0.0
2023-08-16 14:00:00,5.1,347.0,62.8,0.0
2023-08-16 15:00:00,6.0,11.0,61.8,0.0
2023-08-16 16:00:00,3.9,327.0,62.1,0.0
2023-08-16 17:00:00,3.7,357.0,62.0,0.0
2023-08-16 18:00:00,2.3,7.0,62.1,0.0
2023-08-16 19:00:00,1.3,323.0,62.4,0.0
2023-08-16 20:00:00,0.9,51.0,64.2,0.0
2023-08-16 21:00:00,1.3,70.0,67.0,0.0
2023-08-16 22:00:00,1.3,315.0,66.6,0.0
2023-08-16 23:00:00,1.1,112.0,66.0,0.0
2023-08-17 00:00:00,3.1,19.0,65.2,0.0
2023-08-17 01:00:00,1.6,164.0,65.3,0.0
2023-08-17 02:00:00,1.3,77.0,65.0,0.0
2023-08-17 03:00:00,1.6,143.0,64.4,0.0
2023-08-17 04:00:00,1.0,54.0,63.2,0.0
2023-08-17 05:00:00,1.0,346.0,62.3,0.0
2023-08-17 06:00:00,1.0,76.0,62.4,0.0
2023-08-17 07:00:00,1.0,46.0,61.9,0.0
2023-08-17 08:00:00,1.9,18.0,63.7,0.0
2023-08-17 09:00:00,2.4,105.0,65.3,0.0
2023-08-17 10:00:00,6.5,157.0,66.5,0.0
2023-08-17 11:00:00,9.5,187.0,69.9,0.0
2023-08-17 12:00:00,10.0,198.0,68.5,0.0
2023-08-17 13:00:00,9.0,194.0,67.0,0.0
2023-08-17 14:00:00,6.7,198.0,67.0,0.0
2023-08-17 15:00:00,8.1,204.0,65.5,0.0
2023-08-17 16:00:00,10.0,177.0,65.8,0.0
2023-08-17 17:00:00,7.2,178.0,66.1,0.0
2023-08-17 18:00:00,9.1,182.0,66.5,0.0
2023-08-17 19:00:00,6.8,164.0,67.5,0.0
2023-08-17 20:00:00,8.0,165.0,68.5,0.0
2023-08-17 21:00:00,7.8,184.0,68.7,0.0
2023-08-17 22:00:00,7.0,168.0,69.7,0.0
2023-08-17 23:00:00,6.6,167.0,70.8,0.0
2023-08-18 00:00:00,5.8,174.0,71.6,0.0
2023-08-18 01:00:00,8.4,184.0,72.2,0.0
2023-08-18 02:00:00,7.6,208.0,70.9,0.0
2023-08-18 03:00:00,2.7,239.0,70.1,0.0
2023-08-18 04:00:00,1.9,242.0,69.9,0.0
2023-08-18 05:00:00,2.1,304.0,68.9,0.0
2023-08-18 06:00:00,2.4,316.0,62.0,0.0
2023-08-18 07:00:00,4.8,344.0,58.3,0.0
2023-08-18 08:00:00,5.6,341.0,59.0,0.0
2023-08-18 09:00:00,2.6,319.0,60.9,0.0
2023-08-18 10:00:00,6.9,343.0,60.1,0.0
2023-08-18 11:00:00,7.8,348.0,57.8,0.0
2023-08-18 12:00:00,6.3,2.0,59.0,0.0
2023-08-18 13:00:00,5.1,339.0,59.5,0.0
2023-08-18 14:00:00,4.3,286.0,56.6,0.0
2023-08-18 15:00:00,5.6,330.0,55.2,0.0
2023-08-18 16:00:00,6.8,351.0,54.9,0.0
2023-08-18 17:00:00,7.9,338.0,52.6,0.0
2023-08-18 18:00:00,8.1,350.0,50.1,0.0
2023-08-18 19:00:00,6.4,341.0,48.8,0.0
2023-08-18 20:00:00,3.9,338.0,48.2,0.0
2023-08-18 21:00:00,3.2,330.0,49.5,0.0
2023-08-18 22:00:00,2.1,7.0,49.3,0.0
2023-08-18 23:00:00,2.2,352.0,50.1,0.0
2023-08-19 00:00:00,2.2,332.0,49.8,0.0
2023-08-19 01:00:00,3.0,350.0,51.3,0.0
2023-08-19 02:00:00,4.7,357.0,52.4,0.0
2023-08-19 03:00:00,5.4,352.0,51.5,0.0
2023-08-19 04:00:00,1.6,123.0,52.1,0.0
2023-08-19 05:00:00,2.0,206.0,51.7,0.0
2023-08-19 06:00:00,1.4,129.0,51.8,0.0
2023-08-19 07:00:00,1.3,20.0,51.5,0.0
2023-08-19 08:00:00,1.5,8.0,55.0,0.0
2023-08-19 09:00:00,2.4,251.0,53.6,0.0
2023-08-19 10:00:00,2.5,273.0,52.5,0.0
2023-08-19 11:00:00,4.7,333.0,51.0,0.0
2023-08-19 12:00:00,4.5,318.0,50.7,0.0
2023-08-19 13:00:00,3.9,230.0,49.7,0.0
2023-08-19 14:00:00,3.4,276.0,50.7,0.0
2023-08-19 15:00:00,3.5,337.0,49.9,0.0
2023-08-19 16:00:00,3.5,331.0,49.8,0.0
2023-08-19 17:00:00,4.3,344.0,50.1,0.0
2023-08-19 18:00:00,3.0,238.0,50.0,0.0
2023-08-19 19:00:00,2.5,32.0,53.2,0.0
2023-08-19 20:00:00,1.3,125.0,58.8,0.0
2023-08-19 21:00:00,3.2,162.0,57.5,0.0
2023-08-19 22:00:00,1.7,35.0,58.7,0.0
2023-08-19 23:00:00,1.1,55.0,57.7,0.0
2023-08-20 00:00:00,1.3,111.0,57.2,0.0
2023-08-20 01:00:00,1.1,353.0,56.3,0.0
2023-08-20 02:00:00,1.3,63.0,56.1,0.0
2023-08-20 03:00:00,1.4,339.0,55.2,0.0
2023-08-20 04:00:00,1.6,23.0,54.7,0.0
2023-08-20 05:00:00,0.8,116.0,55.5,0.0
2023-08-20 06:00:00,1.2,101.0,54.7,0.0
2023-08-20 07:00:00,2.5,13.0,53.3,0.0
2023-08-20 08:00:00,2.5,39.0,57.4,0.0
2023-08-20 09:00:00,3.4,18.0,58.9,0.0
2023-08-20 10:00:00,2.5,340.0,58.6,0.0
2023-08-20 11:00:00,2.4,127.0,58.5,0.0
2023-08-20 12:00:00,3.7,202.0,56.5,0.0
2023-08-20 13:00:00,3.1,249.0,59.3,0.0
2023-08-20 14:00:00,4.1,95.0,58.9,0.0
2023-08-20 15:00:00,5.1,197.0,57.8,0.0
2023-08-20 16:00:00,6.4,181.0,57.8,0.0
2023-08-20 17:00:00,4.0,136.0,60.0,0.0
2023-08-20 18:00:00,5.4,143.0,62.6,0.0
2023-08-20 19:00:00,4.2,135.0,63.9,0.0
2023-08-20 20:00:00,4.1,154.0,64.1,0.0
2023-08-20 21:00:00,4.9,152.0,64.2,0.0
2023-08-20 22:00:00,2.4,128.0,64.2,0.0
2023-08-20 23:00:00,1.2,65.0,65.2,0.0
2023-08-21 00:00:00,0.8,69.0,64.7,0.0
2023-08-21 01:00:00,1.0,176.0,64.6,0.0
2023-08-21 02:00:00,1.3,62.0,64.5,0.0
2023-08-21 03:00:00,0.6,41.0,64.6,0.0
2023-08-21 04:00:00,0.8,63.0,63.8,0.0
2023-08-21 05:00:00,1.0,122.0,62.8,0.0
2023-08-21 06:00:00,2.0,26.0,61.4,0.0
2023-08-21 07:00:00,1.4,10.0,62.2,0.0
2023-08-21 08:00:00,1.9,20.0,65.4,0.0
2023-08-21 09:00:00,1.5,328.0,66.1,0.0
2023-08-21 10:00:00,4.7,7.0,65.7,0.0
2023-08-21 11:00:00,3.7,326.0,65.7,0.0
2023-08-21 12:00:00,4.1,0.0,66.5,0.0
2023-08-21 13:00:00,5.1,352.0,66.3,0.0
2023-08-21 14:00:00,2.6,306.0,67.7,0.0
2023-08-21 15:00:00,4.2,341.0,68.6,0.0
2023-08-21 16:00:00,6.7,357.0,68.5,0.0
2023-08-21 17:00:00,5.0,3.0,69.1,0.0
2023-08-21 18:00:00,5.5,1.0,68.9,0.0
2023-08-21 19:00:00,3.9,360.0,68.4,0.0
2023-08-21 20:00:00,0.8,24.0,69.0,0.0
2023-08-21 21:00:00,1.1,66.0,70.0,0.0
2023-08-21 22:00:00,1.1,133.0,70.7,0.0
2023-08-21 23:00:00,1.1,121.0,70.2,0.0
2023-08-22 00:00:00,1.7,144.0,69.8,0.0
2023-08-22 01:00:00,1.0,105.0,69.2,0.0
2023-08-22 02:00:00,1.2,30.0,68.8,0.0
2023-08-22 03:00:00,1.6,26.0,68.0,0.0
2023-08-22 04:00:00,4.8,355.0,69.0,0.0
2023-08-22 05:00:00,5.9,15.0,68.0,0.0
2023-08-22 06:00:00,7.4,25.0,66.0,0.0
2023-08-22 07:00:00,7.4,29.0,64.0,0.0
2023-08-22 08:00:00,8.4,23.0,62.8,0.0
2023-08-22 09:00:00,10.3,15.0,57.9,0.0
2023-08-22 10:00:00,10.0,30.0,53.9,0.0
2023-08-22 11:00:00,10.6,22.0,53.5,0.0
2023-08-22 12:00:00,8.2,35.0,52.6,0.0
2023-08-22 13:00:00,10.2,31.0,49.9,0.0
2023-08-22 14:00:00,7.7,20.0,50.5,0.0
2023-08-22 15:00:00,8.9,26.0,50.3,0.0
2023-08-22 16:00:00,9.0,35.0,47.7,0.0
2023-08-22 17:00:00,8.4,33.0,49.0,0.0
2023-08-22 18:00:00,8.2,22.0,49.2,0.0
2023-08-22 19:00:00,5.3,42.0,49.6,0.0
2023-08-22 20:00:00,2.8,47.0,51.7,0.0
2023-08-22 21:00:00,1.7,48.0,54.4,0.0
2023-08-22 22:00:00,1.4,2.0,54.5,0.0
2023-08-22 23:00:00,1.5,52.0,54.8,0.0
2023-08-23 00:00:00,0.9,328.0,54.9,0.0
2023-08-23 01:00:00,1.9,43.0,54.6,0.0
2023-08-23 02:00:00,1.2,7.0,55.6,0.0
2023-08-23 03:00:00,1.5,44.0,54.6,0.0
2023-08-23 04:00:00,1.0,57.0,55.0,0.0
2023-08-23 05:00:00,1.2,44.0,53.5,0.0
2023-08-23 06:00:00,2.0,34.0,52.6,0.0
2023-08-23 07:00:00,1.7,79.0,53.3,0.0
2023-08-23 08:00:00,2.7,41.0,55.5,0.0
2023-08-23 09:00:00,3.0,21.0,56.4,0.0
2023-08-23 10:00:00,3.4,43.0,58.4,0.0
2023-08-23 11:00:00,3.4,222.0,54.3,0.0
2023-08-23 12:00:00,3.6,218.0,53.3,0.0
2023-08-23 13:00:00,5.9,144.0,49.4,0.0
2023-08-23 14:00:00,3.6,188.0,51.3,0.0
2023-08-23 15:00:00,3.4,1.0,50.7,0.0
2023-08-23 16:00:00,3.7,19.0,52.1,0.0
2023-08-23 17:00:00,2.5,104.0,51.6,0.0
2023-08-23 18:00:00,7.3,162.0,52.2,0.0
2023-08-23 19:00:00,5.3,156.0,53.0,0.0
2023-08-23 20:00:00,7.8,166.0,53.6,0.0
2023-08-23 21:00:00,6.0,166.0,55.4,0.0
2023-08-23 22:00:00,5.2,167.0,56.4,0.0
2023-08-23 23:00:00,7.4,164.0,58.8,0.0
2023-08-24 00:00:00,7.0,165.0,58.7,0.0
2023-08-24 01:00:00,6.0,177.0,58.0,0.0
2023-08-24 02:00:00,9.2,194.0,57.7,0.0
2023-08-24 03:00:00,8.6,194.0,57.3,0.0
2023-08-24 04:00:00,6.1,190.0,57.7,0.0
2023-08-24 05:00:00,8.6,188.0,58.2,0.0
2023-08-24 06:00:00,6.8,177.0,58.9,0.0
2023-08-24 07:00:00,6.6,171.0,58.7,0.0
2023-08-24 08:00:00,5.3,169.0,59.1,0.0
2023-08-24 09:00:00,8.3,186.0,61.1,0.0
2023-08-24 10:00:00,8.5,187.0,61.9,0.0
2023-08-24 11:00:00,7.8,185.0,62.1,0.0
2023-08-24 12:00:00,5.9,184.0,61.9,0.0
2023-08-24 13:00:00,6.7,195.0,63.2,0.0
2023-08-24 14:00:00,8.9,176.0,64.0,0.0
2023-08-24 15:00:00,8.9,171.0,64.9,0.0
2023-08-24 16:00:00,7.1,168.0,65.8,0.0
2023-08-24 17:00:00,6.5,146.0,66.9,0.0
2023-08-24 18:00:00,6.0,138.0,67.2,0.0
2023-08-24 19:00:00,5.5,154.0,67.2,0.0
2023-08-24 20:00:00,3.2,152.0,67.6,0.0
2023-08-24 21:00:00,6.4,171.0,68.0,0.0
2023-08-24 22:00:00,5.2,173.0,67.0,0.0
2023-08-24 23:00:00,5.1,166.0,67.0,0.0
2023-08-25 00:00:00,6.2,163.0,66.6,0.0
2023-08-25 01:00:00,1.8,214.0,67.2,0.0
2023-08-25 02:00:00,5.3,170.0,67.5,0.0
2023-08-25 03:00:00,3.4,183.0,68.0,0.0
2023-08-25 04:00:00,4.2,194.0,68.2,0.0
2023-08-25 05:00:00,1.9,220.0,68.1,0.0
2023-08-25 06:00:00,6.7,171.0,69.0,0.02
2023-08-25 07:00:00,6.7,197.0,69.1,0.0
2023-08-25 08:00:00,2.7,74.0,69.8,0.0
2023-08-25 09:00:00,1.3,53.0,70.6,0.0
2023-08-25 10:00:00,2.2,352.0,68.5,0.0
2023-08-25 11:00:00,4.0,329.0,69.2,0.0
2023-08-25 12:00:00,3.9,207.0,69.0,0.0
2023-08-25 13:00:00,3.5,284.0,69.4,0.0
2023-08-25 14:00:00,4.2,49.0,69.7,0.0
2023-08-25 15:00:00,6.1,14.0,68.6,0.0
2023-08-25 16:00:00,5.3,194.0,68.8,0.0
2023-08-25 17:00:00,3.7,140.0,77.2,0.1
2023-08-25 18:00:00,5.6,143.0,75.0,0.0
2023-08-25 19:00:00,10.0,205.0,71.5,0.44
2023-08-25 20:00:00,5.0,140.0,71.8,0.0
2023-08-25 21:00:00,1.1,6.0,72.6,0.0
2023-08-25 22:00:00,1.9,83.0,72.6,0.0
2023-08-25 23:00:00,1.5,355.0,72.6,0.0
2023-08-26 00:00:00,1.8,347.0,72.5,0.0
2023-08-26 01:00:00,1.7,55.0,71.3,0.0
2023-08-26 02:00:00,1.2,178.0,71.7,0.0
2023-08-26 03:00:00,1.2,134.0,70.7,0.0
2023-08-26 04:00:00,2.4,352.0,71.0,0.0
2023-08-26 05:00:00,0.9,70.0,70.6,0.0
2023-08-26 06:00:00,2.4,351.0,69.9,0.0
2023-08-26 07:00:00,2.2,21.0,69.4,0.0
